NoTroncon;DescriptionTroncon;DateCreation;NoHeure;NbMinDispo;TxOccupation
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;14;1440;0,2208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;15;1440;0,2451
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;16;1440;0,2604
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;17;1440;0,2799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;18;1200;0,4725
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;19;1200;0,6692
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-14;20;1200;0,6983
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;9;1440;0,0063
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;10;1440;0,1861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;11;1440;0,2778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;12;1440;0,3896
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;13;1440;0,366
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;14;1440;0,3674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;15;1440;0,3799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;16;1440;0,2347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;17;1440;0,3021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;18;1200;0,7392
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;19;1200;0,7275
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-15;20;1200;0,6942
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;9;1440;0,0847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;10;1440;0,4306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;11;1440;0,5847
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;12;1440;0,5319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;13;1440;0,475
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;14;1440;0,4875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;15;1440;0,4236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;16;1440;0,4049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;17;1440;0,4632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;18;1200;0,9283
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;19;1200;0,9225
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-16;20;1200;0,8533
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;9;1440;0,0125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;10;1440;0,2042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;11;1440;0,2896
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;12;1440;0,3632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;13;1440;0,5118
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;14;1440;0,5257
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;15;1440;0,5479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;16;1440;0,5292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;17;1440;0,4743
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;18;1200;0,7958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-17;20;1200;0,935
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;9;1440;0,1639
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;10;1440;0,2486
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;11;1440;0,2743
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;12;1440;0,3507
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;13;1440;0,4757
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;14;1440;0,5542
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;15;1440;0,4875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;16;1440;0,5563
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;17;1440;0,5076
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;18;1200;0,7725
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-18;20;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;9;1440;0,0139
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;10;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;11;1440;0,091
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;12;1440;0,4701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;13;1440;0,5833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;14;1440;0,4799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;15;1440;0,4861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;16;1440;0,6153
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;17;1440;0,7875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-19;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-20;13;1440;0,4403
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-20;14;1440;0,5722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-20;15;1440;0,8014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-20;16;1440;0,8056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-20;17;1440;0,7181
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-20;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;9;1440;0,0861
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;10;1440;0,1604
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;11;1440;0,1681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;12;1440;0,3347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;13;1440;0,5188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;14;1440;0,3625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;15;1440;0,2271
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;16;1440;0,1819
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;17;1440;0,2097
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;18;1200;0,1842
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;19;1200;0,255
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-21;20;1200;0,2042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;9;1440;0,2188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;10;1440;0,341
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;11;1440;0,4306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;12;1440;0,4021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;13;1440;0,5014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;14;1440;0,5493
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;15;1440;0,2813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;16;1440;0,2736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;17;1440;0,3007
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;18;1200;0,5633
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;19;1200;0,58
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-22;20;1200;0,5625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;9;1440;0,2215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;10;1440;0,3208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;11;1440;0,3722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;12;1440;0,4736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;13;1440;0,5292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;14;1440;0,4569
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;15;1440;0,3549
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;16;1440;0,2354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;17;1440;0,3118
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;18;1200;0,6433
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;19;1200;0,8042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-23;20;1200;0,7583
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;9;1440;0,234
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;10;1440;0,4382
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;11;1440;0,5625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;12;1440;0,4875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;13;1440;0,4722
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;14;1440;0,4528
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;15;1440;0,2326
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;16;1440;0,1639
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;17;1440;0,2708
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;18;1200;0,5442
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;19;1200;0,6817
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-24;20;1200;0,72
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;9;1440;0,059
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;10;1440;0,2042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;11;1440;0,30
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;12;1440;0,4181
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;13;1440;0,4757
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;14;1440;0,4097
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;15;1440;0,5174
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;16;1440;0,4069
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;17;1440;0,291
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;18;1200;0,6642
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;19;1200;0,7067
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-25;20;1200;0,6775
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;9;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;10;1440;0,0076
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;11;1440;0,084
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;12;1440;0,3903
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;13;1440;0,5319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;14;1440;0,6569
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;15;1440;0,6431
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;16;1440;0,7993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;17;1440;0,7701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-26;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-27;13;1440;0,4764
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-27;14;1440;0,6611
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-27;15;1440;0,591
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-27;16;1440;0,516
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-27;17;1440;0,566
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-27;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;9;1440;0,0813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;10;1440;0,1667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;11;1440;0,2667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;12;1440;0,3118
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;13;1440;0,2896
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;14;1440;0,3243
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;15;1440;0,2799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;16;1440;0,2104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;17;1440;0,2403
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;18;1200;0,4408
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;19;1200;0,4433
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-28;20;1200;0,5558
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;9;1440;0,2417
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;10;1440;0,2326
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;11;1440;0,1882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;12;1440;0,3535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;13;1440;0,4236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;14;1440;0,2514
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;15;1440;0,2479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;16;1440;0,15
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;17;1440;0,1528
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;18;1200;0,3117
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;19;1200;0,7233
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-29;20;1200;0,5675
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;9;1440;0,0618
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;10;1440;0,2271
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;11;1440;0,2389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;12;1440;0,2042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;13;1440;0,234
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;14;1440;0,2542
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;15;1440;0,2403
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;16;1440;0,1625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;17;1440;0,2014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;18;1200;0,2708
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;19;1200;0,6933
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-11-30;20;1200;0,7858
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;9;1440;0,1069
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;10;1440;0,2007
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;11;1440;0,2389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;12;1440;0,3875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;13;1440;0,4014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;14;1440;0,3875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;15;1440;0,3111
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;16;1440;0,3243
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;17;1440;0,2979
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;18;1200;0,39
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;19;1200;0,7067
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-01;20;1200;0,9475
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;9;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;10;1440;0,0444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;11;1440;0,1285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;12;1440;0,2875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;13;1440;0,3653
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;14;1440;0,4979
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;15;1440;0,5951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;16;1440;0,6208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;17;1440;0,7125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;18;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-02;20;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;9;1440;0,009
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;10;1440;0,1021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;11;1440;0,1361
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;12;1440;0,1958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;13;1440;0,4514
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;14;1440;0,4681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;15;1440;0,7181
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;16;1440;0,8535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;17;1440;0,7833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-03;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-04;13;1440;0,4799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-04;14;1440;0,7479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-04;15;1440;0,7576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-04;16;1440;0,7701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-04;17;1440;0,7424
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-04;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;9;1440;0,0361
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;10;1440;0,1458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;11;1440;0,2535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;12;1440;0,3167
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;13;1440;0,2951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;14;1440;0,3472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;15;1440;0,225
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;16;1440;0,1222
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;17;1440;0,0979
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;18;1200;0,2825
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;19;1200;0,4875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-05;20;1200;0,4067
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;9;1440;0,1715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;10;1440;0,2854
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;11;1440;0,3701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;12;1440;0,3965
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;13;1440;0,30
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;14;1440;0,3097
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;15;1440;0,2472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;16;1440;0,2292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;17;1440;0,3736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;18;1200;0,5492
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;19;1200;0,7533
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-06;20;1200;0,7017
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;9;1440;0,1104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;10;1440;0,191
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;11;1440;0,1583
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;12;1440;0,3646
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;13;1440;0,4208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;14;1440;0,3715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;15;1440;0,4417
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;16;1440;0,4486
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;17;1440;0,509
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;18;1200;0,825
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;19;1200;0,8367
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-07;20;1200;0,9217
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;9;1440;0,0646
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;10;1440;0,1354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;11;1440;0,1868
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;12;1440;0,3208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;13;1440;0,4354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;14;1440;0,3833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;15;1440;0,3667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;16;1440;0,2813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;17;1440;0,5181
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;18;1200;0,9375
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;19;1200;0,9125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-08;20;1200;0,70
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;9;1440;0,1625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;10;1440;0,1285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;11;1440;0,1743
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;12;1440;0,2674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;13;1440;0,3257
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;14;1440;0,2917
402;Saint-Denis entre Sherbrooke et Ontario - Est;2016-12-09;15;1440;0,2014
